PHRASE-YT|de|998a92e15f9819a4	Phrase	"Ihr habt getan, was getan werden musste."	You did what needed to be done.				Blue		Dictionary	de	en						2022-10-07 17:26	"
Ihr habt getan, was getan werden musste.
"	"
You did what needed to be done.
"	"
You did what had to be done.
"			1667841988132.mp3
PHRASE-YT|de|9b84dd50cfcffff3	Phrase	"Muss man müssen, wenn man nicht will?"	Do you have to if you don't want to?				Blue		Dictionary	de	en						2022-10-07 17:26	"
Muss man müssen, wenn man nicht will?
"	"
Do you have to if you don't want to?
"				1667841987374.mp3
PHRASE-YT|de|58caecb946e26bee	Phrase	Er weiß aus allem etwas zu machen.	He knows how to make something out of everything.				Blue		Dictionary	de	en						2022-10-07 17:26	"
Er weiß aus allem etwas zu machen.
"	"
He knows how to make something out of everything.
"				1667841980034.mp3
PHRASE-YT|de|a6a6a7ba99ad48a0	Phrase	Sehe ich so aus?	Do I look like this?				Blue		Dictionary	de	en						2022-10-07 17:26	"
Sehe ich so aus?
"	"
Do I look like this?
"				1667841979158.mp3
PHRASE-YT|de|9ff6f6817deecbbc	Phrase	Wer denkt sich so etwas aus?	Who comes up with such a thing?				Blue		Dictionary	de	en						2022-10-07 17:26	"
Wer denkt sich so etwas aus?
"	"
Who comes up with such a thing?
"				1667841978540.mp3
PHRASE-YT|de|b6b95b5e9de2f150	Phrase	Ich komme aus Frankreich.	I come from France.				Blue		Dictionary	de	en						2022-10-07 17:26	"
Ich komme aus Frankreich.
"	"
I come from France.
"	"
I'm from France.
"			1667841977549.mp3
PHRASE-YT|de|0c803f3c9ac53f98	Phrase	Sie sagt immer nur nein.	She always says no.				Blue		Dictionary	de	en						2022-10-07 17:26	"
Sie sagt immer nur nein.
"	"
She always says no.
"	"
She always says no.
"			1667841972396.mp3
PHRASE-YT|de|ce95453329043ab2	Phrase	Ich sag's ja nur!	I'm just saying it!				Blue		Dictionary	de	en						2022-10-07 17:26	"
Ich sag's ja nur!
"	"
I'm just saying it!
"				1667841970900.mp3
PHRASE-YT|de|5b4e5f7140cfc391	Phrase	Gibt es schon etwas Neues?	Is there anything new yet?				Blue		Dictionary	de	en						2022-10-07 17:26	"
Gibt es schon etwas Neues?
"	"
Is there anything new yet?
"	"
Is there any news?
"			1667841965692.mp3
PHRASE-YT|de|245d49190da58cfe	Phrase	Das gibt sich wieder.	This is reflected again.				Blue		Dictionary	de	en						2022-10-07 17:26	"
Das gibt sich wieder.
"	"
This is reflected again.
"				1667841964848.mp3
PHRASE-YT|de|9c782ae10dbd53a7	Phrase	Es gab viel zu tun.	There was a lot to do.				Blue		Dictionary	de	en						2022-10-07 17:26	"
Es gab viel zu tun.
"	"
There was a lot to do.
"				1667841963698.mp3
PHRASE-YT|de|ea749c921fa39450	Phrase	Er sieht jetzt viel besser aus.	He looks much better now.				Blue		Dictionary	de	en						2022-10-07 17:25	"
Er sieht jetzt viel besser aus.
"	"
He looks much better now.
"	"
He looks much better now.
"			1667841956502.mp3
PHRASE-YT|de|91bb8f4188b052bf	Phrase	Das sehe ich auch so!	I agree!				Blue		Dictionary	de	en						2022-10-07 17:25	"
Das sehe ich auch so!
"	"
I agree!
"				1667841955703.mp3
PHRASE-YT|de|9ca3132cc00a30cd	Phrase	Lass mal sehen!	Let's see!				Blue		Dictionary	de	en						2022-10-07 17:25	"
Lass mal sehen!
"	"
Let's see!
"				1667841955179.mp3
PHRASE-YT|de|96492e0b99c9eb12	Phrase	Ich habe ihn kommen sehen.	I saw him coming.				Blue		Dictionary	de	en						2022-10-07 17:25	"
Ich habe ihn kommen sehen.
"	"
I saw him coming.
"				1667841954024.mp3
PHRASE-YT|de|d616df6a3620c3af	Phrase	Das geht keinen etwas an.	That is nobody's business.				Blue		Dictionary	de	en						2022-10-07 17:25	"
Das geht keinen etwas an.
"	"
That is nobody's business.
"				1667841948849.mp3
PHRASE-YT|de|43338115e210d2e9	Phrase	Einer ist besser als keiner.	One is better than none.				Blue		Dictionary	de	en						2022-10-07 17:25	"
Einer ist besser als keiner.
"	"
One is better than none.
"	"
One is better than none.
"			1667841948087.mp3
PHRASE-YT|de|8361d403207c691e	Phrase	Das ist doch kein Leben!	That's not life!				Blue		Dictionary	de	en						2022-10-07 17:25	"
Das ist doch kein Leben!
"	"
That's not life!
"	"
This is no life!
"			1667841947273.mp3
PHRASE-YT|de|b90d20c33a665e81	Phrase	Keiner wusste etwas.	No one knew anything.				Blue		Dictionary	de	en						2022-10-07 17:25	"
Keiner wusste etwas.
"	"
No one knew anything.
"				1667841946750.mp3
PHRASE-YT|de|f40cc1bf4d7988f1	Phrase	Ich möchte heute etwas anderes machen.	I want to do something different today.				Blue		Dictionary	de	en						2022-10-07 17:25	"
Ich möchte heute etwas anderes machen.
"	"
I want to do something different today.
"	"
I would like to do something else today.
"			1667841941372.mp3
PHRASE-YT|de|1107fc946a06a5a6	Phrase	Ich würde es wieder so machen.	I would do it again.				Blue		Dictionary	de	en						2022-10-07 17:25	"
Ich würde es wieder so machen.
"	"
I would do it again.
"				1667841940811.mp3
PHRASE-YT|de|b48a2e850e6e824c	Phrase	Sie macht es sich nicht einfach.	She doesn't make it easy for herself.				Blue		Dictionary	de	en						2022-10-07 17:25	"
Sie macht es sich nicht einfach.
"	"
She doesn't make it easy for herself.
"	"
She's not making it easy for herself.
"			1667841940142.mp3
PHRASE-YT|de|9604e39a8fd25b14	Phrase	Man kann es so oder so machen.	You can do it one way or the other.				Blue		Dictionary	de	en						2022-10-07 17:25	"
Man kann es so oder so machen.
"	"
You can do it one way or the other.
"				1667841934627.mp3
PHRASE-YT|de|029d0a6633d993b6	Phrase	Müssen wir jetzt wirklich Müssen oder nicht?	Do we really have to now or not?				Blue		Dictionary	de	en						2022-10-07 17:25	"
Müssen wir jetzt wirklich Müssen oder nicht?
"	"
Do we really have to now or not?
"				1667841933727.mp3
PHRASE-YT|de|0b6b3bbf2cfaba2d	Phrase	"Es weiß doch jeder, oder?"	"Everyone knows it, doesn't they?"				Blue		Dictionary	de	en						2022-10-07 17:25	"
Es weiß doch jeder, oder?
"	"
Everyone knows it, doesn't they?
"				1667841932827.mp3
PHRASE-YT|de|3f8996e33693f7a8	Phrase	"Na, der kann's ja, oder?"	"Well, he can do it, right?"				Blue		Dictionary	de	en						2022-10-07 17:25	"
Na, der kann's ja, oder?
"	"
Well, he can do it, right?
"				1667841932110.mp3
PHRASE-YT|de|bd29235f7470c36e	Phrase	"Was ist besser, Geocaching oder Tatoeba?"	"Which is better, geocaching or Tatoeba?"				Blue		Dictionary	de	en						2022-10-07 17:25	"
Was ist besser, Geocaching oder Tatoeba?
"	"
Which is better, geocaching or Tatoeba?
"				1667841931190.mp3
PHRASE-YT|de|3d77970f1644e9e2	Phrase	Warum sagt er das? Denkt mal nach!	Why does he say that? Think about it!				Blue		Dictionary	de	en						2022-10-07 17:25	"
Warum sagt er das? Denkt mal nach!
"	"
Why does he say that? Think about it!
"				1667841925561.mp3
PHRASE-YT|de|1714a59903c7a7aa	Phrase	So etwas sagt man nicht!	You don't say that!				Blue		Dictionary	de	en						2022-10-07 17:25	"
So etwas sagt man nicht!
"	"
You don't say that!
"				1667841924318.mp3
PHRASE-YT|de|143d0e22798d0ae2	Phrase	Aber es geht hier um etwas anderes.	But this is about something else.				Blue		Dictionary	de	en						2022-10-07 17:25	"
Aber es geht hier um etwas anderes.
"	"
But this is about something else.
"				1667841917692.mp3
PHRASE-YT|de|202d58cec257bc33	Phrase	Ich komme um zehn.	I'll be there at ten.				Blue		Dictionary	de	en						2022-10-07 17:25	"
Ich komme um zehn.
"	"
I'll be there at ten.
"				1667841916943.mp3
PHRASE-YT|de|89abdfbd5b9116d2	Phrase	"Muss man denken, um zu sein?"	Do you have to think to be?				Blue		Dictionary	de	en						2022-10-07 17:25	"
Muss man denken, um zu sein?
"	"
Do you have to think to be?
"				1667841916087.mp3
PHRASE-YT|de|c7560ba48d06b8e1	Phrase	Um sieben bin ich wieder da.	I'll be back at seven.				Blue		Dictionary	de	en						2022-10-07 17:25	"
Um sieben bin ich wieder da.
"	"
I'll be back at seven.
"	"
At seven I'll be back.
"			1667841915328.mp3
PHRASE-YT|de|1ce461c69ebc1525	Phrase	Warum sind Sie immer noch hier?	Why are you still here?				Blue		Dictionary	de	en						2022-10-07 17:25	"
Warum sind Sie immer noch hier?
"	"
Why are you still here?
"	"
Why are you still here?
"			1667841909366.mp3
PHRASE-YT|de|5c0c9f2b3068b3e5	Phrase	Was geht hier vor?	What's going on?				Blue		Dictionary	de	en						2022-10-07 17:25	"
Was geht hier vor?
"	"
What's going on?
"				1667841908589.mp3
PHRASE-YT|de|fdaeee24eebadfe3	Phrase	Hier lässt es sich leben.	Here you can live.				Blue		Dictionary	de	en						2022-10-07 17:25	"
Hier lässt es sich leben.
"	"
Here you can live.
"				1667841907705.mp3
PHRASE-YT|de|2396b0dfa88d4b04	Phrase	Allen anderen geht es besser als mir.	Everyone else is better off than me.				Blue		Dictionary	de	en						2022-10-07 17:25	"
Allen anderen geht es besser als mir.
"	"
Everyone else is better off than me.
"				1667841900302.mp3
PHRASE-YT|de|70e1d5eeb6d2b907	Phrase	Tausend können mehr als einer.	A thousand can do more than one.				Blue		Dictionary	de	en						2022-10-07 17:24	"
Tausend können mehr als einer.
"	"
A thousand can do more than one.
"				1667841898792.mp3
PHRASE-YT|de|5b76d7aaffab7a2b	Phrase	Mein Mercedes ist größer als deiner.	My Mercedes is bigger than yours.				Blue		Dictionary	de	en						2022-10-07 17:24	"
Mein Mercedes ist größer als deiner.
"	"
My Mercedes is bigger than yours.
"				1667841897285.mp3
PHRASE-YT|de|b8bc536bf621bbca	Phrase	"Tom sieht so aus, als wollte er etwas sagen."	Tom looks like he wants to say something.				Blue		Dictionary	de	en						2022-10-07 17:24	"
Tom sieht so aus, als wollte er etwas sagen.
"	"
Tom looks like he wants to say something.
"	"
Tom looks like he wants to say something.
"			1667841894594.mp3
PHRASE-YT|de|a7d88e5a3d713e51	Phrase	"Sie kam nach Tokio, als sie 18 war."	She came to Tokyo when she was 18.				Blue		Dictionary	de	en						2022-10-07 17:24	"
Sie kam nach Tokio, als sie 18 war.
"	"
She came to Tokyo when she was 18.
"	"
She came to Tokyo when she was 18.
"			1667841893784.mp3
PHRASE-YT|de|4fd1ebfd914a2695	Phrase	"Er tat so, als würde er gehen."	He pretended to leave.				Blue		Dictionary	de	en						2022-10-07 17:24	"
Er tat so, als würde er gehen.
"	"
He pretended to leave.
"				1667841893237.mp3
PHRASE-YT|de|14f19ab019bab1f3	Phrase	"Es ist einfacher, als ich dachte."	It's easier than I thought.				Blue		Dictionary	de	en						2022-10-07 17:24	"
Es ist einfacher, als ich dachte.
"	"
It's easier than I thought.
"	"
It is easier than I thought.
"			1667841892586.mp3
PHRASE-YT|de|1a58f2d553693e41	Phrase	"Tom ist besser, als ich es bin."	Tom is better than I am.				Blue		Dictionary	de	en						2022-10-07 17:24	"
Tom ist besser, als ich es bin.
"	"
Tom is better than I am.
"				1667841891999.mp3
PHRASE-YT|de|c7a3184c5501c578	Phrase	Jetzt ist alles aus!	Now it's all over!				Blue		Dictionary	de	en						2022-10-07 17:24	"
Jetzt ist alles aus!
"	"
Now it's all over!
"	"
It's all over now.
"			1667841877592.mp3
PHRASE-YT|de|270e14e4c7d523a4	Phrase	Das sagt alles.	That says it all.				Blue		Dictionary	de	en						2022-10-07 17:24	"
Das sagt alles.
"	"
That says it all.
"	"
That says it all.
"			1667841877084.mp3
PHRASE-YT|de|f9780169003447d8	Phrase	So kann man es auch sagen.	That's how you can say it.				Blue		Dictionary	de	en						2022-10-07 17:24	"
So kann man es auch sagen.
"	"
That's how you can say it.
"				1667841870616.mp3
PHRASE-YT|de|d080296be42ea398	Phrase	Machst du auch schon Geocaching?	Are you already doing geocaching?				Blue		Dictionary	de	en						2022-10-07 17:24	"
Machst du auch schon Geocaching?
"	"
Are you already doing geocaching?
"				1667841869697.mp3
PHRASE-YT|de|73552c717ba45872	Phrase	Das ist schon viel besser.	That's much better.				Blue		Dictionary	de	en						2022-10-07 17:24	"
Das ist schon viel besser.
"	"
That's much better.
"				1667841863594.mp3
PHRASE-YT|de|e0817bceee650d46	Phrase	Mir geht es auch sehr gut.	I'm also doing very well.				Blue		Dictionary	de	en						2022-10-07 17:24	"
Mir geht es auch sehr gut.
"	"
I'm also doing very well.
"				1667841863038.mp3
PHRASE-YT|de|1b1eb672adfc1d06	Phrase	"Ja schon, aber nicht so viel!"	"Yes, but not so much!"				Blue		Dictionary	de	en						2022-10-07 17:24	"
Ja schon, aber nicht so viel!
"	"
Yes, but not so much!
"				1667841854473.mp3
PHRASE-YT|de|a5728ffafc994249	Phrase	"Ja, aber so nicht!"	"Yes, but not like that!"				Blue		Dictionary	de	en						2022-10-07 17:24	"
Ja, aber so nicht!
"	"
Yes, but not like that!
"				1667841853493.mp3
PHRASE-YT|de|2a1c3063e878c97b	Phrase	Aber nicht doch!	But it doesn't!				Blue		Dictionary	de	en						2022-10-07 17:24	"
Aber nicht doch!
"	"
But it doesn't!
"				1667841852754.mp3
PHRASE-YT|de|98703528e80f3790	Phrase	Aber auch das ist noch nicht alles.	But that's not all.				Blue		Dictionary	de	en						2022-10-07 17:24	"
Aber auch das ist noch nicht alles.
"	"
But that's not all.
"				1667841851153.mp3
PHRASE-YT|de|569e4b2bed0e8373	Phrase	Jetzt gehe ich aber wirklich.	But now I'm really going.				Blue		Dictionary	de	en						2022-10-07 17:24	"
Jetzt gehe ich aber wirklich.
"	"
But now I'm really going.
"				1667841850218.mp3
PHRASE-YT|de|ab69f9ad2b36e536	Phrase	Das kannst du aber gut.	But you can do that well.				Blue		Dictionary	de	en						2022-10-07 17:24	"
Das kannst du aber gut.
"	"
But you can do that well.
"	"
You're good at this.
"			1667841849425.mp3
PHRASE-YT|de|f3b3b925987729f1	Phrase	Das war aber vor dreißig Jahren.	But that was thirty years ago.				Blue		Dictionary	de	en						2022-10-07 17:24	"
Das war aber vor dreißig Jahren.
"	"
But that was thirty years ago.
"				1667841848708.mp3
PHRASE-YT|de|d2bd662f7594c7c7	Phrase	So geht das aber nicht!	But that's not how it works!				Blue		Dictionary	de	en						2022-10-07 17:24	"
So geht das aber nicht!
"	"
But that's not how it works!
"				1667841847841.mp3
PHRASE-YT|de|c6028d2064cfca6a	Phrase	Meine Zeit ist noch nicht gekommen.	My time has not yet come.				Blue		Dictionary	de	en						2022-10-07 17:24	"
Meine Zeit ist noch nicht gekommen.
"	"
My time has not yet come.
"	"
My time has not yet come.
"			1667841842235.mp3
PHRASE-YT|de|3dcb5ddaca4f76a3	Phrase	Heute ist mein Tag.	Today is my day.				Blue		Dictionary	de	en						2022-10-07 17:24	"
Heute ist mein Tag.
"	"
Today is my day.
"	"
Today is my day.
"			1667841841356.mp3
PHRASE-YT|de|7d72935f7ffb407a	Phrase	Dein Nasenloch ist viel größer als meines.	Your nostril is much bigger than mine.				Blue		Dictionary	de	en						2022-10-07 17:24	"
Dein Nasenloch ist viel größer als meines.
"	"
Your nostril is much bigger than mine.
"				1667841840399.mp3
PHRASE-YT|de|01e31959656588af	Phrase	Ich habe meine Tage.	I have my days.				Blue		Dictionary	de	en						2022-10-07 17:23	"
Ich habe meine Tage.
"	"
I have my days.
"				1667841839482.mp3
PHRASE-YT|de|308adbaae740e239	Phrase	Ach du meine Güte!	Oh my goodness!				Blue		Dictionary	de	en						2022-10-07 17:23	"
Ach du meine Güte!
"	"
Oh my goodness!
"	"
Oh my goodness!
"			1667841838664.mp3
PHRASE-YT|de|b5ae545c23e3b31c	Phrase	Ist es so etwas wie meins?	Is it something like mine?				Blue		Dictionary	de	en						2022-10-07 17:23	"
Ist es so etwas wie meins?
"	"
Is it something like mine?
"	"
Is it anything like mine?
"			1667841837088.mp3
PHRASE-YT|de|09cf1a7929b49590	Phrase	Meines Wissens wird er nicht kommen.	"As far as I know, it will not come."				Blue		Dictionary	de	en						2022-10-07 17:23	"
Meines Wissens wird er nicht kommen.
"	"
As far as I know, it will not come.
"	"
To the best of my knowledge, he will not come.
"			1667841836186.mp3
PHRASE-YT|de|443f173d09a37eeb	Phrase	Meines Wissens ist sie noch da.	"As far as I know, it is still there."				Blue		Dictionary	de	en						2022-10-07 17:23	"
Meines Wissens ist sie noch da.
"	"
As far as I know, it is still there.
"	"
To the best of my knowledge, she hasn't left yet.
"			1667841835283.mp3
PHRASE-YT|de|2b8155be7a508a0d	Phrase	Ich will etwas aus meinem Leben machen.	I want to make something of my life.				Blue		Dictionary	de	en						2022-10-07 17:23	"
Ich will etwas aus meinem Leben machen.
"	"
I want to make something of my life.
"	"
I want to do something with my life.
"			1667841834215.mp3
PHRASE-YT|de|4f1ded8da7135521	Phrase	Ich bin mein Leben.	I am my life.				Blue		Dictionary	de	en						2022-10-07 17:23	"
Ich bin mein Leben.
"	"
I am my life.
"				1667841833201.mp3
PHRASE-YT|de|4ec75587579e5cff	Phrase	"Sie mag gehen, wenn sie will."	She likes to leave if she wants to.				Blue		Dictionary	de	en						2022-10-07 17:23	"
Sie mag gehen, wenn sie will.
"	"
She likes to leave if she wants to.
"	"
She can go if she wants.
"			1667841827348.mp3
PHRASE-YT|de|cdf88e4e4fed822b	Phrase	"Wir machen das, wenn er kommt."	We'll do it when he comes.				Blue		Dictionary	de	en						2022-10-07 17:23	"
Wir machen das, wenn er kommt.
"	"
We'll do it when he comes.
"				1667841826209.mp3
PHRASE-YT|de|b70b3ae6921c92ba	Phrase	"Wenn du kommst, dann kommst du."	"When you come, you come."				Blue		Dictionary	de	en						2022-10-07 17:23	"
Wenn du kommst, dann kommst du.
"	"
When you come, you come.
"				1667841825356.mp3
PHRASE-YT|de|8268c0731e48f66f	Phrase	Wenn ich das gewusst hätte!	If only I had known!				Blue		Dictionary	de	en						2022-10-07 17:23	"
Wenn ich das gewusst hätte!
"	"
If only I had known!
"				1667841824473.mp3
PHRASE-YT|de|90534cf7f6d6dcf3	Phrase	Wenn ich so sein könnte...	If I could be like that...				Blue		Dictionary	de	en						2022-10-07 17:23	"
Wenn ich so sein könnte...
"	"
If I could be like that...
"	"
If I could be like that...
"			1667841823947.mp3
PHRASE-YT|de|e052af165323e34c	Phrase	"Leute, so geht das wirklich nicht."	"Folks, that's really not how it works."				Blue		Dictionary	de	en						2022-10-07 17:23	"
Leute, so geht das wirklich nicht.
"	"
Folks, that's really not how it works.
"				1667841815772.mp3
PHRASE-YT|de|3dd9b79a041890b3	Phrase	Das kann man nicht so lassen.	You can't leave it that way.				Blue		Dictionary	de	en						2022-10-07 17:23	"
Das kann man nicht so lassen.
"	"
You can't leave it that way.
"	"
You can't leave it like that.
"			1667841815213.mp3
PHRASE-YT|de|424d01eeb0baa754	Phrase	Um so besser!	So much the better!				Blue		Dictionary	de	en						2022-10-07 17:23	"
Um so besser!
"	"
So much the better!
"	"
That's even better.
"			1667841814099.mp3
PHRASE-YT|de|d8897f97f320df87	Phrase	Wie leben wir im Jahr 2030?	How will we live in 2030?				Blue		Dictionary	de	en						2022-10-07 17:23	"
Wie leben wir im Jahr 2030?
"	"
How will we live in 2030?
"				1667841808473.mp3
PHRASE-YT|de|398a4bf4ee8c2130	Phrase	"Tom macht alles so, wie er will."	Tom does everything the way he wants.				Blue		Dictionary	de	en						2022-10-07 17:23	"
Tom macht alles so, wie er will.
"	"
Tom does everything the way he wants.
"				1667841807437.mp3
PHRASE-YT|de|0ddd9bbf6487175a	Phrase	Es gab so gut wie nichts.	There was next to nothing.				Blue		Dictionary	de	en						2022-10-07 17:23	"
Es gab so gut wie nichts.
"	"
There was next to nothing.
"				1667841806873.mp3
PHRASE-YT|de|fe34a1142beaedfc	Phrase	Wie geht es ihm?	How is he?				Blue		Dictionary	de	en						2022-10-07 17:23	"
Wie geht es ihm?
"	"
How is he?
"				1667841805976.mp3
PHRASE-YT|de|7fe5a3a9b27be6ce	Phrase	"So wie jedes Jahr, James!"	"Just like every year, James!"				Blue		Dictionary	de	en						2022-10-07 17:23	"
So wie jedes Jahr, James!
"	"
Just like every year, James!
"				1667841802785.mp3
PHRASE-YT|de|0653156ae65e8129	Phrase	Wie viel Zeit haben wir noch?	How much time do we have left?				Blue		Dictionary	de	en						2022-10-07 17:23	"
Wie viel Zeit haben wir noch?
"	"
How much time do we have left?
"				1667841801818.mp3
PHRASE-YT|de|555ba294291a6c87	Phrase	"""Gibt's was Neues?"" ""Nein, alles wie immer."""	"""Is there anything new?"" ""No, everything as always."""				Blue		Dictionary	de	en						2022-10-07 17:23	"
""Gibt's was Neues?"" ""Nein, alles wie immer.""
"	"
""Is there anything new?"" ""No, everything as always.""
"	"
""Any news?"" ""No, everything's still the same.""
"			1667841800942.mp3
PHRASE-YT|de|00bbc79577032724	Phrase	Wie viel ist vier mal sechs?	How much is four times six?				Blue		Dictionary	de	en						2022-10-07 17:23	"
Wie viel ist vier mal sechs?
"	"
How much is four times six?
"	"
How much is four times six?
"			1667841798852.mp3
PHRASE-YT|de|2b6b8562efe9057d	Phrase	"Wie es auch sei, das Leben, es ist gut."	"Be that as it may, life, it's good."				Blue		Dictionary	de	en						2022-10-07 17:23	"
Wie es auch sei, das Leben, es ist gut.
"	"
Be that as it may, life, it's good.
"				1667841797856.mp3
PHRASE-YT|de|16fb0f17bc9705d9	Phrase	Sami sah aus wie Bart Simpson.	Sami looked like Bart Simpson.				Blue		Dictionary	de	en						2022-10-07 17:23	"
Sami sah aus wie Bart Simpson.
"	"
Sami looked like Bart Simpson.
"	"
Sami looked like Bart Simpson.
"			1667841797035.mp3
PHRASE-YT|de|faee91809ef696a6	Phrase	"Es ist ganz so, wie ich dachte."	It's just as I thought.				Blue		Dictionary	de	en						2022-10-07 17:23	"
Es ist ganz so, wie ich dachte.
"	"
It's just as I thought.
"				1667841796462.mp3
PHRASE-YT|de|0e5fd09357991fb1	Phrase	Er will so wie ich werden.	He wants to become like me.				Blue		Dictionary	de	en						2022-10-07 17:23	"
Er will so wie ich werden.
"	"
He wants to become like me.
"				1667841795853.mp3
PHRASE-YT|de|aad4dcabe38ac867	Phrase	"Ich weiß, wie man es macht."	I know how to do it.				Blue		Dictionary	de	en						2022-10-07 17:23	"
Ich weiß, wie man es macht.
"	"
I know how to do it.
"	"
I know how to do it.
"			1667841794954.mp3
PHRASE-YT|de|edad7c03a4776a0a	Phrase	Es kommt alles an den Tag.	It all comes to light.				Blue		Dictionary	de	en						2022-10-07 17:23	"
Es kommt alles an den Tag.
"	"
It all comes to light.
"				1667841785875.mp3
PHRASE-YT|de|44ceb9ebfb2671fb	Phrase	Stell dich mal nicht so an!	Don't act like that!				Blue		Dictionary	de	en						2022-10-07 17:23	"
Stell dich mal nicht so an!
"	"
Don't act like that!
"				1667841784978.mp3
PHRASE-YT|de|901ef7d8d2c69aa0	Phrase	Sie dachte an ihn.	She thought of him.				Blue		Dictionary	de	en						2022-10-07 17:23	"
Sie dachte an ihn.
"	"
She thought of him.
"				1667841784104.mp3
PHRASE-YT|de|5ab18abbad867447	Phrase	Was geht dich das an?	What does that matter to you?				Blue		Dictionary	de	en						2022-10-07 17:23	"
Was geht dich das an?
"	"
What does that matter to you?
"	"
What does it concern you?
"			1667841783284.mp3
PHRASE-YT|de|6dc9df928037e4ed	Phrase	Das ist immer noch neu für mich.	This is still new to me.				Blue		Dictionary	de	en						2022-10-07 16:47	"
Das ist immer noch neu für mich.
"	"
This is still new to me.
"	"
It's still new to me.
"			1667839665179.mp3
PHRASE-YT|de|7e07a99395294802	Phrase	Was ist das für ein Leben?	What kind of life is this?				Blue		Dictionary	de	en						2022-10-07 16:47	"
Was ist das für ein Leben?
"	"
What kind of life is this?
"				1667839664462.mp3
PHRASE-YT|de|d8d77ee2824c833f	Phrase	Für nichts gibt man nichts.	You don't give anything for anything.				Blue		Dictionary	de	en						2022-10-07 16:47	"
Für nichts gibt man nichts.
"	"
You don't give anything for anything.
"				1667839663920.mp3
PHRASE-YT|de|ade442328de29fb1	Phrase	Tu etwas für andere.	Do something for others.				Blue		Dictionary	de	en						2022-10-07 16:47	"
Tu etwas für andere.
"	"
Do something for others.
"				1667839663050.mp3
PHRASE-YT|de|fe47bb7c1d8125b8	Phrase	"Sie wollen nicht, dass Sie es wissen."	You don't want you to know.				Blue		Dictionary	de	en						2022-10-07 16:47	"
Sie wollen nicht, dass Sie es wissen.
"	"
You don't want you to know.
"				1667839657862.mp3
PHRASE-YT|de|0239e899ca07aa71	Phrase	"Denkst du, dass ich das will?"	Do you think I want that?				Blue		Dictionary	de	en						2022-10-07 16:47	"
Denkst du, dass ich das will?
"	"
Do you think I want that?
"	"
Do you think I want this?
"			1667839656966.mp3
PHRASE-YT|de|ecbafd7b5a976f38	Phrase	"Dass das so ist, finde ich gut."	I think it's good that this is the case.				Blue		Dictionary	de	en						2022-10-07 16:47	"
Dass das so ist, finde ich gut.
"	"
I think it's good that this is the case.
"				1667839656406.mp3
PHRASE-YT|de|e4d64baed7634913	Phrase	"Es ist Zeit, dass wir gehen!"	It's time for us to go!				Blue		Dictionary	de	en						2022-10-07 16:47	"
Es ist Zeit, dass wir gehen!
"	"
It's time for us to go!
"				1667839655792.mp3
PHRASE-YT|de|f1a76f7a0584d1eb	Phrase	Wart ihr schon mal in Frankreich?	Have you ever been to France?				Blue		Dictionary	de	en						2022-10-07 16:47	"
Wart ihr schon mal in Frankreich?
"	"
Have you ever been to France?
"	"
Have you ever been to France?
"			1667839649615.mp3
PHRASE-YT|de|eeb79c2d68ad5d54	Phrase	Was wollt ihr?	What do you want?				Blue		Dictionary	de	en						2022-10-07 16:47	"
Was wollt ihr?
"	"
What do you want?
"				1667839648581.mp3
PHRASE-YT|de|470414ae1d2b54ea	Phrase	Ich werde es ihr sagen.	I will tell her.				Blue		Dictionary	de	en						2022-10-07 16:47	"
Ich werde es ihr sagen.
"	"
I will tell her.
"				1667839647731.mp3
PHRASE-YT|de|dff2d1e9884fec8c	Phrase	Ich bin so gut wie ihr.	I am as good as you.				Blue		Dictionary	de	en						2022-10-07 16:47	"
Ich bin so gut wie ihr.
"	"
I am as good as you.
"				1667839646943.mp3
PHRASE-YT|de|56d6835c985937a4	Phrase	"Ihr wisst nicht, wer ich bin."	You don't know who I am.				Blue		Dictionary	de	en						2022-10-07 16:47	"
Ihr wisst nicht, wer ich bin.
"	"
You don't know who I am.
"				1667839646020.mp3
PHRASE-YT|de|db82104ce78991ee	Phrase	"Man sieht nur das, was man weiß."	You only see what you know.				Blue		Dictionary	de	en						2022-10-07 16:47	"
Man sieht nur das, was man weiß.
"	"
You only see what you know.
"	"
You only see what you know.
"			1667839640502.mp3
PHRASE-YT|de|c86d51a3e499b428	Phrase	Gibt es so etwas auch auf Deutsch?	Is there such a thing on German?				Blue		Dictionary	de	en						2022-10-07 16:47	"
Gibt es so etwas auch auf Deutsch?
"	"
Is there such a thing on German?
"				1667839635175.mp3
PHRASE-YT|de|44153869839f3fbf	Phrase	Tom geht schon auf die 90 zu.	Tom is already approaching 90.				Blue		Dictionary	de	en						2022-10-07 16:47	"
Tom geht schon auf die 90 zu.
"	"
Tom is already approaching 90.
"				1667839634618.mp3
PHRASE-YT|de|432d1c4e7e0f4e89	Phrase	Esperanto macht Lust auf mehr.	Esperanto makes you want more.				Blue		Dictionary	de	en						2022-10-07 16:47	"
Esperanto macht Lust auf mehr.
"	"
Esperanto makes you want more.
"				1667839633970.mp3
PHRASE-YT|de|e15fcf60e6113890	Phrase	Gibst du jetzt auf?	Are you giving up now?				Blue		Dictionary	de	en						2022-10-07 16:47	"
Gibst du jetzt auf?
"	"
Are you giving up now?
"				1667839632886.mp3
